Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Genta Miura,5,jp  JPN,CB,2020,Gamba Osaka,Matchweek 1,Yokohama F. Marinos,Gamba Osaka,90,0,0,0,0,1,1,0,0,1,0,0,0,1,6,0
