Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Yasuhiro Hiraoka,13,jp  JPN,CB,2020,Vegalta Sendai,Matchweek 1,Vegalta Sendai,Nagoya Grampus,90,0,0,0,0,0,0,1,0,2,1,0,0,2,1,0
