Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Yuki Kagawa,2,jp  JPN,DM,2020,Oita Trinita,Matchweek 1,Cerezo Osaka,Oita Trinita,86,0,0,0,0,2,0,0,0,2,0,0,3,1,0,0
