Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Ota, Kosuke",36,JPN,Grampus,2020,8,Nagoya Grampus,Kashiwa Reysol,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Ota, Kosuke",36,JPN,Grampus,2020,9,Nagoya Grampus,Urawa Red Diamonds,22,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
"Ota, Kosuke",36,JPN,Grampus,2020,10,FC Tokyo,Nagoya Grampus,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Ota, Kosuke",36,JPN,Grampus,2020,11,Shonan Bellmare,Nagoya Grampus,90,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0
"Ota, Kosuke",36,JPN,Grampus,2020,14,Nagoya Grampus,Kashima Antlers,25,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
