Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Mizunuma, Kota",18,JPN,Marinos,2020,2,Urawa Red Diamonds,Yokohama F. Marinos,9,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,3,Yokohama F. Marinos,Shonan Bellmare,28,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,4,Yokohama F. Marinos,FC Tokyo,62,0,0,0,0,1,0,0,0,1,0,2,6,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,5,Kashima Antlers,Yokohama F. Marinos,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,6,Yokohama F. Marinos,Yokohama FC,34,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,7,Hokkaido Consadole Sapporo,Yokohama F. Marinos,90,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,8,Vegalta Sendai,Yokohama F. Marinos,78,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,9,Yokohama F. Marinos,Kashiwa Reysol,45,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,10,Oita Trinita,Yokohama F. Marinos,17,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"Mizunuma, Kota",18,JPN,Marinos,2020,13,Vissel Kobe,Yokohama F. Marinos,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
