Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Damião, Leandro",9,BRA,Kawa Frontale,2020,1,Kawasaki Frontale,Sagan Tosu,75,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,2,Kawasaki Frontale,Kashima Antlers,90,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,3,FC Tokyo,Kawasaki Frontale,83,1,2,0,0,5,2,0,0,3,1,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,4,Kawasaki Frontale,Kashiwa Reysol,85,1,0,0,0,3,1,0,0,1,1,0,1,1,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,5,Yokohama FC,Kawasaki Frontale,59,0,0,0,0,4,2,0,0,1,2,1,1,0,1,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,6,Vegalta Sendai,Kawasaki Frontale,45,0,0,0,0,4,1,0,0,0,0,0,0,1,2,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,7,Kawasaki Frontale,Shonan Bellmare,25,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,8,Gamba Osaka,Kawasaki Frontale,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,9,Kawasaki Frontale,Oita Trinita,90,1,0,0,0,2,1,0,0,1,0,0,2,0,4,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,10,Hokkaido Consadole Sapporo,Kawasaki Frontale,83,1,0,0,0,3,2,1,0,1,5,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,11,Kawasaki Frontale,Cerezo Osaka,15,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,12,Nagoya Grampus,Kawasaki Frontale,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,13,Kawasaki Frontale,Shimizu S-Pulse,76,1,1,0,0,5,2,0,0,0,1,0,1,1,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,14,Yokohama F. Marinos,Kawasaki Frontale,45,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,15,Kawasaki Frontale,Vissel Kobe,15,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"Damião, Leandro",9,BRA,Kawa Frontale,2020,24,Vissel Kobe,Kawasaki Frontale,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
