Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,1,Vissel Kobe,Yokohama FC,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,2,Yokohama FC,Hokkaido Consadole Sapporo,89,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,3,Kashiwa Reysol,Yokohama FC,90,1,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,4,Yokohama FC,Vegalta Sendai,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,5,Yokohama FC,Kawasaki Frontale,75,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,6,Yokohama F. Marinos,Yokohama FC,56,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,7,Yokohama FC,Urawa Red Diamonds,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,8,Yokohama FC,Sanfrecce Hiroshima,73,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,9,Gamba Osaka,Yokohama FC,73,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,10,Yokohama FC,Shonan Bellmare,64,1,1,0,0,1,1,0,0,1,0,0,4,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,11,Yokohama FC,Kashima Antlers,86,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,12,Shimizu S-Pulse,Yokohama FC,80,0,1,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,13,Yokohama FC,Cerezo Osaka,75,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,14,Sagan Tosu,Yokohama FC,90,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,16,Yokohama FC,Nagoya Grampus,90,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,17,Oita Trinita,Yokohama FC,90,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,19,Urawa Red Diamonds,Yokohama FC,90,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,20,Yokohama FC,Kashiwa Reysol,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,21,Kashima Antlers,Yokohama FC,69,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,22,Vegalta Sendai,Yokohama FC,66,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,23,Yokohama FC,FC Tokyo,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,29,Yokohama FC,Shimizu S-Pulse,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,30,Cerezo Osaka,Yokohama FC,80,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,31,Yokohama FC,Sagan Tosu,63,1,0,0,0,4,1,0,0,0,1,0,2,1,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,32,Nagoya Grampus,Yokohama FC,87,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,33,Yokohama FC,Gamba Osaka,25,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0
"Matsuura, Takuya",7,JPN,Yokohama FC,2020,34,Yokohama FC,Yokohama F. Marinos,89,0,0,0,0,1,1,0,0,3,0,0,0,3,2,0,0,0
