Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,3,Vegalta Sendai,Urawa Red Diamonds,90,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,7,Kashiwa Reysol,Vegalta Sendai,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,9,Vissel Kobe,Vegalta Sendai,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,11,Vegalta Sendai,Sagan Tosu,32,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,15,Kashima Antlers,Vegalta Sendai,60,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,16,Vegalta Sendai,Oita Trinita,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,18,Yokohama F. Marinos,Vegalta Sendai,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,20,Hokkaido Consadole Sapporo,Vegalta Sendai,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,26,Vegalta Sendai,Kashiwa Reysol,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,27,Gamba Osaka,Vegalta Sendai,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,28,Vegalta Sendai,Kashima Antlers,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,29,Sagan Tosu,Vegalta Sendai,90,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,30,Vegalta Sendai,Vissel Kobe,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,32,Vegalta Sendai,FC Tokyo,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Jung-ya, Kim",39,KOR,Vegalta Sendai,2020,34,Vegalta Sendai,Shonan Bellmare,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
