Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Oliveira, Diego",9,BRA,FC Tokyo,2020,1,Shimizu S-Pulse,FC Tokyo,90,1,1,1,1,3,1,0,0,1,1,0,1,1,1,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,2,Kashiwa Reysol,FC Tokyo,27,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,3,FC Tokyo,Kawasaki Frontale,78,0,0,0,0,3,2,0,0,1,1,0,1,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,4,Yokohama F. Marinos,FC Tokyo,77,1,0,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,5,FC Tokyo,Urawa Red Diamonds,88,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,6,Hokkaido Consadole Sapporo,FC Tokyo,68,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,7,Kashima Antlers,FC Tokyo,90,0,0,0,0,1,0,1,0,2,2,0,1,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,8,FC Tokyo,Sagan Tosu,90,0,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,9,Cerezo Osaka,FC Tokyo,81,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,10,FC Tokyo,Nagoya Grampus,80,0,0,0,0,2,0,0,0,0,3,0,0,1,1,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,11,Sanfrecce Hiroshima,FC Tokyo,60,1,0,0,0,1,1,1,0,1,2,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,12,FC Tokyo,Shonan Bellmare,86,1,0,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,13,Gamba Osaka,FC Tokyo,81,1,0,0,0,2,1,0,0,1,2,0,1,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,16,Vissel Kobe,FC Tokyo,89,1,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,17,FC Tokyo,Vegalta Sendai,29,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,18,FC Tokyo,Cerezo Osaka,84,1,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,19,Sagan Tosu,FC Tokyo,75,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,20,Shonan Bellmare,FC Tokyo,45,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,21,FC Tokyo,Gamba Osaka,82,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,22,FC Tokyo,Shimizu S-Pulse,89,0,0,0,0,1,1,0,0,1,5,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,23,Yokohama FC,FC Tokyo,90,0,0,0,0,4,1,1,0,2,3,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,24,FC Tokyo,Oita Trinita,85,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,25,Kawasaki Frontale,FC Tokyo,75,1,0,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,26,FC Tokyo,Kashima Antlers,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,27,Nagoya Grampus,FC Tokyo,76,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,28,FC Tokyo,Yokohama F. Marinos,85,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,30,FC Tokyo,Kashiwa Reysol,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Oliveira, Diego",9,BRA,FC Tokyo,2020,33,FC Tokyo,Hokkaido Consadole Sapporo,74,0,0,0,0,2,2,0,0,3,3,0,1,1,1,0,0,0
