Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Kusano, Yuki",25,JPN,Yokohama FC,2020,6,Yokohama F. Marinos,Yokohama FC,30,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0
"Kusano, Yuki",25,JPN,Yokohama FC,2020,7,Yokohama FC,Urawa Red Diamonds,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Kusano, Yuki",25,JPN,Yokohama FC,2020,8,Yokohama FC,Sanfrecce Hiroshima,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kusano, Yuki",25,JPN,Yokohama FC,2020,9,Gamba Osaka,Yokohama FC,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
