Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,4,Oita Trinita,Vissel Kobe,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,6,Cerezo Osaka,Vissel Kobe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,9,Vissel Kobe,Vegalta Sendai,22,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,10,Kashima Antlers,Vissel Kobe,67,0,0,0,0,2,1,0,0,2,2,0,0,1,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,11,Vissel Kobe,Kashiwa Reysol,78,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,12,Urawa Red Diamonds,Vissel Kobe,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,13,Vissel Kobe,Yokohama F. Marinos,61,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,14,Shonan Bellmare,Vissel Kobe,69,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,15,Kawasaki Frontale,Vissel Kobe,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Oda, Yutaro",41,JPN,Vissel Kobe,2020,24,Vissel Kobe,Kawasaki Frontale,34,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0
