Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,1,Vegalta Sendai,Nagoya Grampus,30,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,2,Shonan Bellmare,Vegalta Sendai,57,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,3,Vegalta Sendai,Urawa Red Diamonds,90,0,0,0,0,2,1,0,0,1,1,0,2,1,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,4,Yokohama FC,Vegalta Sendai,59,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,5,Vegalta Sendai,Hokkaido Consadole Sapporo,56,0,1,0,0,0,0,1,0,2,1,0,9,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,6,Vegalta Sendai,Kawasaki Frontale,72,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,7,Kashiwa Reysol,Vegalta Sendai,28,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,8,Vegalta Sendai,Yokohama F. Marinos,80,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,9,Vissel Kobe,Vegalta Sendai,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,10,Vegalta Sendai,Shimizu S-Pulse,90,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,11,Vegalta Sendai,Sagan Tosu,66,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,12,Cerezo Osaka,Vegalta Sendai,90,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,13,Sanfrecce Hiroshima,Vegalta Sendai,90,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,14,Vegalta Sendai,Gamba Osaka,81,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,15,Kashima Antlers,Vegalta Sendai,70,0,0,0,0,2,1,0,0,0,2,1,1,2,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,16,Vegalta Sendai,Oita Trinita,51,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,17,FC Tokyo,Vegalta Sendai,90,0,0,0,0,2,1,0,0,1,1,0,6,1,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,18,Yokohama F. Marinos,Vegalta Sendai,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,19,Vegalta Sendai,Cerezo Osaka,85,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,20,Hokkaido Consadole Sapporo,Vegalta Sendai,85,0,1,0,0,3,1,0,0,2,0,0,3,0,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,21,Kawasaki Frontale,Vegalta Sendai,70,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,22,Vegalta Sendai,Yokohama FC,76,0,0,0,0,1,0,0,0,3,0,0,7,1,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,23,Urawa Red Diamonds,Vegalta Sendai,18,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,24,Nagoya Grampus,Vegalta Sendai,77,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,25,Vegalta Sendai,Sanfrecce Hiroshima,38,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,28,Vegalta Sendai,Kashima Antlers,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,30,Vegalta Sendai,Vissel Kobe,68,0,1,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,31,Oita Trinita,Vegalta Sendai,26,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,33,Shimizu S-Pulse,Vegalta Sendai,27,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"Sekiguchi, Kunimitsu",7,JPN,Vegalta Sendai,2020,34,Vegalta Sendai,Shonan Bellmare,85,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0
