Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,1,Cerezo Osaka,Oita Trinita,85,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,2,Gamba Osaka,Cerezo Osaka,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,4,Cerezo Osaka,Nagoya Grampus,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,5,Sanfrecce Hiroshima,Cerezo Osaka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,6,Cerezo Osaka,Vissel Kobe,90,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,7,Sagan Tosu,Cerezo Osaka,90,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,8,Shonan Bellmare,Cerezo Osaka,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,12,Cerezo Osaka,Vegalta Sendai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,13,Yokohama FC,Cerezo Osaka,45,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,14,Cerezo Osaka,Urawa Red Diamonds,82,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,15,Cerezo Osaka,Hokkaido Consadole Sapporo,81,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,16,Yokohama F. Marinos,Cerezo Osaka,65,0,0,0,0,3,2,0,0,1,1,0,0,0,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,17,Cerezo Osaka,Kashima Antlers,40,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,18,FC Tokyo,Cerezo Osaka,11,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,19,Vegalta Sendai,Cerezo Osaka,77,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,20,Cerezo Osaka,Kawasaki Frontale,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,22,Cerezo Osaka,Shonan Bellmare,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,23,Cerezo Osaka,Yokohama F. Marinos,65,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,24,Urawa Red Diamonds,Cerezo Osaka,90,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,25,Vissel Kobe,Cerezo Osaka,90,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,26,Cerezo Osaka,Gamba Osaka,90,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,27,Shimizu S-Pulse,Cerezo Osaka,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,28,Cerezo Osaka,Sanfrecce Hiroshima,90,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,29,Oita Trinita,Cerezo Osaka,90,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,30,Cerezo Osaka,Yokohama FC,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,31,Hokkaido Consadole Sapporo,Cerezo Osaka,90,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,32,Cerezo Osaka,Kashiwa Reysol,51,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"Kimoto, Yasuki",3,JPN,Cerezo Osaka,2020,34,Kashima Antlers,Cerezo Osaka,90,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
