Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,3,Cerezo Osaka,Shimizu S-Pulse,90,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,4,Shimizu S-Pulse,Gamba Osaka,90,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,5,Vissel Kobe,Shimizu S-Pulse,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,7,Shimizu S-Pulse,Oita Trinita,90,1,0,0,0,2,2,0,0,1,0,0,3,2,1,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,8,Urawa Red Diamonds,Shimizu S-Pulse,90,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,9,Shimizu S-Pulse,Hokkaido Consadole Sapporo,90,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,10,Vegalta Sendai,Shimizu S-Pulse,90,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,11,Shimizu S-Pulse,Yokohama F. Marinos,90,0,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,12,Shimizu S-Pulse,Yokohama FC,90,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,23,Shimizu S-Pulse,Sagan Tosu,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,25,Kashiwa Reysol,Shimizu S-Pulse,90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,26,Shimizu S-Pulse,Vissel Kobe,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,27,Shimizu S-Pulse,Cerezo Osaka,90,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,28,Hokkaido Consadole Sapporo,Shimizu S-Pulse,90,1,0,0,0,3,1,0,0,0,1,0,1,3,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,29,Yokohama FC,Shimizu S-Pulse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,30,Shimizu S-Pulse,Shonan Bellmare,90,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,31,Shimizu S-Pulse,Kawasaki Frontale,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,32,Kashima Antlers,Shimizu S-Pulse,63,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"Seok-ho, Hwang",3,KOR,S-Pulse,2020,33,Shimizu S-Pulse,Vegalta Sendai,90,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0
