Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Nakahara, Shogo",37,JPN,Vegalta Sendai,2020,2,Shonan Bellmare,Vegalta Sendai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakahara, Shogo",37,JPN,Vegalta Sendai,2020,6,Vegalta Sendai,Kawasaki Frontale,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Nakahara, Shogo",37,JPN,Vegalta Sendai,2020,7,Kashiwa Reysol,Vegalta Sendai,62,0,0,0,0,1,1,0,0,0,2,0,3,1,2,0,0,0
"Nakahara, Shogo",37,JPN,Vegalta Sendai,2020,9,Vissel Kobe,Vegalta Sendai,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakahara, Shogo",37,JPN,Vegalta Sendai,2020,15,Kashima Antlers,Vegalta Sendai,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
