Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Miyuki, Hidetoshi",29,JPN,Shonan Bellmare,2020,17,Shonan Bellmare,Shimizu S-Pulse,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Miyuki, Hidetoshi",29,JPN,Shonan Bellmare,2020,21,Hokkaido Consadole Sapporo,Shonan Bellmare,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Miyuki, Hidetoshi",29,JPN,Shonan Bellmare,2020,30,Shimizu S-Pulse,Shonan Bellmare,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Miyuki, Hidetoshi",29,JPN,Shonan Bellmare,2020,33,Shonan Bellmare,Oita Trinita,18,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0
