Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Ishii, Kaisei",33,JPN,Sagan Tosu,2020,6,Sagan Tosu,Shimizu S-Pulse,77,0,1,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0
"Ishii, Kaisei",33,JPN,Sagan Tosu,2020,7,Sagan Tosu,Cerezo Osaka,67,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
"Ishii, Kaisei",33,JPN,Sagan Tosu,2020,8,FC Tokyo,Sagan Tosu,79,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
"Ishii, Kaisei",33,JPN,Sagan Tosu,2020,9,Kashima Antlers,Sagan Tosu,23,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
