Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Alano, Juan",7,BRA,Kashima Antlers,2020,1,Sanfrecce Hiroshima,Kashima Antlers,90,0,0,0,0,3,0,0,0,0,1,0,7,2,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,2,Kawasaki Frontale,Kashima Antlers,66,0,0,0,0,1,0,0,0,1,0,0,5,2,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,3,Kashima Antlers,Hokkaido Consadole Sapporo,90,0,0,0,0,5,1,0,0,2,2,0,3,0,1,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,4,Urawa Red Diamonds,Kashima Antlers,90,0,0,0,0,0,0,0,0,0,3,0,4,1,2,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,5,Kashima Antlers,Yokohama F. Marinos,70,0,1,0,0,1,0,0,0,2,2,1,1,0,3,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,6,Shonan Bellmare,Kashima Antlers,31,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,7,Kashima Antlers,FC Tokyo,66,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,10,Kashima Antlers,Vissel Kobe,18,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,11,Yokohama FC,Kashima Antlers,64,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,12,Kashima Antlers,Gamba Osaka,62,0,0,0,0,4,3,0,0,2,0,0,7,0,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,13,Kashiwa Reysol,Kashima Antlers,53,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,14,Nagoya Grampus,Kashima Antlers,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,15,Kashima Antlers,Vegalta Sendai,71,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0
"Alano, Juan",7,BRA,Kashima Antlers,2020,26,FC Tokyo,Kashima Antlers,82,1,0,0,0,4,3,0,0,0,2,0,2,1,0,0,0,0
