Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Koike, Ryuta",25,JPN,Marinos,2020,2,Urawa Red Diamonds,Yokohama F. Marinos,90,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,4,Yokohama F. Marinos,FC Tokyo,90,0,0,0,0,0,0,1,0,3,2,0,5,1,0,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,6,Yokohama F. Marinos,Yokohama FC,90,0,0,0,0,2,0,1,0,3,0,0,3,3,1,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,7,Hokkaido Consadole Sapporo,Yokohama F. Marinos,45,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,8,Vegalta Sendai,Yokohama F. Marinos,90,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,9,Yokohama F. Marinos,Kashiwa Reysol,90,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,10,Oita Trinita,Yokohama F. Marinos,90,0,0,0,0,2,0,0,0,0,0,0,1,1,4,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,12,Yokohama F. Marinos,Sanfrecce Hiroshima,90,0,0,0,0,0,0,1,0,2,2,0,1,1,5,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,13,Vissel Kobe,Yokohama F. Marinos,90,0,0,0,0,0,0,0,0,2,1,0,2,2,3,0,0,0
"Koike, Ryuta",25,JPN,Marinos,2020,14,Yokohama F. Marinos,Kawasaki Frontale,90,0,0,0,0,0,0,0,0,2,1,0,1,4,0,0,0,0
