Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,2,Yokohama FC,Hokkaido Consadole Sapporo,26,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,6,Yokohama F. Marinos,Yokohama FC,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,7,Yokohama FC,Urawa Red Diamonds,22,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,11,Yokohama FC,Kashima Antlers,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,12,Shimizu S-Pulse,Yokohama FC,35,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,29,Yokohama FC,Shimizu S-Pulse,45,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0
"Takeda, Eijiro",17,JPN,Yokohama FC,2020,33,Yokohama FC,Gamba Osaka,80,0,0,0,0,3,2,0,0,1,1,0,5,1,1,0,0,0
