Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Chanathip Songkrasin,18,th  THA,AM,2020,Hokkaido Consadole Sapporo,Matchweek 1,Kashiwa Reysol,Hokkaido Consadole Sapporo,90,0,2,0,0,4,1,0,0,0,3,0,0,2,0,0
