Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Ryosuke Yamanaka,6,jp  JPN,LB,2020,Urawa Red Diamonds,Matchweek 1,Shonan Bellmare,Urawa Red Diamonds,88,0,1,0,0,0,0,0,0,0,0,0,6,3,3,0
