Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Yōsuke Kashiwagi,10,jp  JPN,CM,2020,Urawa Red Diamonds,Matchweek 1,Shonan Bellmare,Urawa Red Diamonds,75,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0
