Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Takashi Usami,33,jp  JPN,FW,2020,Gamba Osaka,Matchweek 1,Yokohama F. Marinos,Gamba Osaka,89,0,0,0,0,2,1,0,0,0,1,1,8,0,3,0
