Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Erik Lima,17,br  BRA,"FW,MF",2020,Yokohama F. Marinos,Matchweek 1,Yokohama F. Marinos,Gamba Osaka,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
