Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Yuta Toyokawa,32,jp  JPN,FW,2020,Cerezo Osaka,Matchweek 1,Cerezo Osaka,Oita Trinita,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
