Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Everaldo Stum,9,br  BRA,FW,2020,Kashima Antlers,Matchweek 1,Sanfrecce Hiroshima,Kashima Antlers,90,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
