Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Yohei Takaoka,18,jp  JPN,GK,2020,Sagan Tosu,Matchweek 1,Kawasaki Frontale,Sagan Tosu,90,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
