Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Daiya Maekawa,1,jp  JPN,GK,2020,Vissel Kobe,Matchweek 1,Vissel Kobe,Yokohama FC,90,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
