Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Shun Takagi,1,jp  JPN,GK,2020,Oita Trinita,Matchweek 1,Cerezo Osaka,Oita Trinita,90,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
