Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Daiki Tomii,1,jp  JPN,GK,2020,Shonan Bellmare,Matchweek 1,Shonan Bellmare,Urawa Red Diamonds,90,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
