Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Kwoun Sun-tae,1,kr  KOR,GK,2020,Kashima Antlers,Matchweek 1,Sanfrecce Hiroshima,Kashima Antlers,90,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
