Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Alvino Volpi Neto,32,br  BRA,GK,2020,Shimizu S-Pulse,Matchweek 1,Shimizu S-Pulse,FC Tokyo,90,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
