Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Kim Seung-gyu,16,jp  JPN,GK,2020,Kashiwa Reysol,Matchweek 1,Kashiwa Reysol,Hokkaido Consadole Sapporo,80,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
