Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Masaaki Higashiguchi,1,jp  JPN,GK,2020,Gamba Osaka,Matchweek 1,Yokohama F. Marinos,Gamba Osaka,90,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
