Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Kim Jin-hyeon,21,kr  KOR,GK,2020,Cerezo Osaka,Matchweek 1,Cerezo Osaka,Oita Trinita,90,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
