Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,1,Kawasaki Frontale,Sagan Tosu,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,2,Kawasaki Frontale,Kashima Antlers,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,3,FC Tokyo,Kawasaki Frontale,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,4,Kawasaki Frontale,Kashiwa Reysol,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,5,Yokohama FC,Kawasaki Frontale,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,6,Vegalta Sendai,Kawasaki Frontale,90,2,2,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,7,Kawasaki Frontale,Shonan Bellmare,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,8,Gamba Osaka,Kawasaki Frontale,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,9,Kawasaki Frontale,Oita Trinita,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,10,Hokkaido Consadole Sapporo,Kawasaki Frontale,90,2,1,1,.500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,11,Kawasaki Frontale,Cerezo Osaka,90,6,2,4,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,12,Nagoya Grampus,Kawasaki Frontale,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,13,Kawasaki Frontale,Shimizu S-Pulse,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,14,Yokohama F. Marinos,Kawasaki Frontale,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,15,Kawasaki Frontale,Vissel Kobe,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sung-ryong, Jung",1,KOR,Kawa Frontale,2020,24,Vissel Kobe,Kawasaki Frontale,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
