Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,1,Vissel Kobe,Yokohama FC,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,12,Urawa Red Diamonds,Vissel Kobe,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,14,Shonan Bellmare,Vissel Kobe,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,17,Nagoya Grampus,Vissel Kobe,90,4,2,4,1.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,18,Vissel Kobe,Sagan Tosu,90,3,3,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,19,Vissel Kobe,Hokkaido Consadole Sapporo,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,20,Yokohama F. Marinos,Vissel Kobe,90,8,2,6,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,21,Kashiwa Reysol,Vissel Kobe,90,7,4,3,.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,25,Vissel Kobe,Cerezo Osaka,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,26,Shimizu S-Pulse,Vissel Kobe,90,7,3,4,.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,29,Vissel Kobe,Nagoya Grampus,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,31,Vissel Kobe,Urawa Red Diamonds,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,32,Gamba Osaka,Vissel Kobe,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,33,Vissel Kobe,Kashima Antlers,90,5,3,2,.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maekawa, Daiya",1,JPN,Vissel Kobe,2020,34,FC Tokyo,Vissel Kobe,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
