Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Umeda, Togo",31,JPN,S-Pulse,2020,2,Shimizu S-Pulse,Nagoya Grampus,90,7,2,5,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,3,Cerezo Osaka,Shimizu S-Pulse,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,4,Shimizu S-Pulse,Gamba Osaka,90,9,2,7,.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,5,Vissel Kobe,Shimizu S-Pulse,90,5,3,2,.400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,6,Sagan Tosu,Shimizu S-Pulse,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,7,Shimizu S-Pulse,Oita Trinita,90,2,2,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,8,Urawa Red Diamonds,Shimizu S-Pulse,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,9,Shimizu S-Pulse,Hokkaido Consadole Sapporo,90,5,1,4,.800,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,10,Vegalta Sendai,Shimizu S-Pulse,90,5,0,5,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,11,Shimizu S-Pulse,Yokohama F. Marinos,90,10,4,6,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Umeda, Togo",31,JPN,S-Pulse,2020,12,Shimizu S-Pulse,Yokohama FC,90,7,3,4,.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
