Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,4,Sagan Tosu,Sanfrecce Hiroshima,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,5,Sanfrecce Hiroshima,Cerezo Osaka,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,6,Gamba Osaka,Sanfrecce Hiroshima,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,7,Sanfrecce Hiroshima,Nagoya Grampus,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,17,Kashiwa Reysol,Sanfrecce Hiroshima,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,18,Oita Trinita,Sanfrecce Hiroshima,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,19,Sanfrecce Hiroshima,Gamba Osaka,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,20,Sanfrecce Hiroshima,Sagan Tosu,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,21,Shimizu S-Pulse,Sanfrecce Hiroshima,90,6,2,4,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,22,Sanfrecce Hiroshima,Kawasaki Frontale,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,23,Sanfrecce Hiroshima,Vissel Kobe,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,24,Kashima Antlers,Sanfrecce Hiroshima,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,26,Sanfrecce Hiroshima,Urawa Red Diamonds,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,27,Sanfrecce Hiroshima,Yokohama FC,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,28,Cerezo Osaka,Sanfrecce Hiroshima,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,30,Sanfrecce Hiroshima,Hokkaido Consadole Sapporo,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,31,FC Tokyo,Sanfrecce Hiroshima,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,32,Sanfrecce Hiroshima,Yokohama F. Marinos,90,4,1,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayashi, Takuto",1,JPN,Sanfrecce,2020,34,Nagoya Grampus,Sanfrecce Hiroshima,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
