Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Langerak, Mitchell",1,AUS,Grampus,2020,1,Vegalta Sendai,Nagoya Grampus,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,2,Shimizu S-Pulse,Nagoya Grampus,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,3,Nagoya Grampus,Gamba Osaka,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,4,Cerezo Osaka,Nagoya Grampus,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,5,Nagoya Grampus,Sagan Tosu,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,6,Oita Trinita,Nagoya Grampus,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,7,Sanfrecce Hiroshima,Nagoya Grampus,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,8,Nagoya Grampus,Kashiwa Reysol,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,9,Nagoya Grampus,Urawa Red Diamonds,90,2,2,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,10,FC Tokyo,Nagoya Grampus,90,3,1,3,.667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,11,Shonan Bellmare,Nagoya Grampus,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,12,Nagoya Grampus,Kawasaki Frontale,90,3,0,3,1.000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,13,Hokkaido Consadole Sapporo,Nagoya Grampus,90,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,14,Nagoya Grampus,Kashima Antlers,90,4,3,1,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,15,Nagoya Grampus,Yokohama F. Marinos,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,16,Yokohama FC,Nagoya Grampus,90,5,3,2,.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,17,Nagoya Grampus,Vissel Kobe,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,18,Gamba Osaka,Nagoya Grampus,90,6,2,4,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,19,Nagoya Grampus,Shimizu S-Pulse,90,6,1,5,.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,20,Urawa Red Diamonds,Nagoya Grampus,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,21,Nagoya Grampus,Cerezo Osaka,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,22,Nagoya Grampus,Hokkaido Consadole Sapporo,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,23,Kawasaki Frontale,Nagoya Grampus,90,6,3,3,.500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,24,Nagoya Grampus,Vegalta Sendai,90,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,25,Kashima Antlers,Nagoya Grampus,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,26,Sagan Tosu,Nagoya Grampus,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,27,Nagoya Grampus,FC Tokyo,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,28,Nagoya Grampus,Shonan Bellmare,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,29,Vissel Kobe,Nagoya Grampus,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,30,Nagoya Grampus,Oita Trinita,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Langerak, Mitchell",1,AUS,Grampus,2020,31,Kashiwa Reysol,Nagoya Grampus,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
