Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Takagi, Shun",1,JPN,Oita Trinita,2020,1,Cerezo Osaka,Oita Trinita,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,2,Oita Trinita,Sagan Tosu,90,4,0,4,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,3,Sanfrecce Hiroshima,Oita Trinita,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,4,Oita Trinita,Vissel Kobe,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,5,Gamba Osaka,Oita Trinita,90,5,2,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,6,Oita Trinita,Nagoya Grampus,90,6,3,3,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,7,Shimizu S-Pulse,Oita Trinita,90,13,4,9,.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,8,Oita Trinita,Kashima Antlers,90,4,4,1,.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,25,Oita Trinita,Urawa Red Diamonds,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,26,Yokohama FC,Oita Trinita,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,27,Kashiwa Reysol,Oita Trinita,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,28,Oita Trinita,Kawasaki Frontale,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,29,Oita Trinita,Cerezo Osaka,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,30,Nagoya Grampus,Oita Trinita,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,31,Oita Trinita,Vegalta Sendai,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,32,Oita Trinita,Hokkaido Consadole Sapporo,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Takagi, Shun",1,JPN,Oita Trinita,2020,33,Shonan Bellmare,Oita Trinita,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
